Andre_Ethier	3	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Irving_Falu	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pedro_Florimon	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Freddie_Freeman	3	3	2	0	0	0	0	0	1	0.667	0.667	0.667	1.333	0	0	0	0	0
Sam_Fuld	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rafael_Furcal	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Joey_Gallo	3	3	1	0	0	0	0	0	1	0.333	0.333	0.333	0.667	0	0	0	0	0
Brad_Glenn	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Paul_Goldschmidt	3	2	0	0	0	0	0	1	1	0	0.333	0	0.333	0	0	1	0	0
Hector_Gomez	3	3	2	1	1	0	0	0	0	0.667	0.667	1.667	2.333	0	0	0	0	0
Dee_Gordon	3	3	1	0	0	0	0	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Didi_Gregorius	3	3	3	1	0	0	1	0	0	1	1	1.333	2.333	0	0	0	0	0
Randal_Grichuk	3	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Jesus_Guzman	3	3	1	0	0	0	0	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Tony_Gwynn	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Jerry_Hairston	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scott_Hairston	3	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
Josh_Harrison	3	2	0	0	0	0	0	0	0	0	0.333	0	0.333	0	0	0	1	0
Chase_Headley	3	2	0	0	0	0	0	1	0	0	0.333	0	0.333	0	0	0	0	0
Adeiny_Hechavarria	3	2	1	1	0	0	0	0	0	0.5	0.5	1	1.5	1	0	0	0	0
Chris_Herrmann	3	2	0	0	0	0	0	1	1	0	0.333	0	0.333	0	0	0	0	0
Aaron_Hill	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Matt_Holliday	3	3	2	1	0	0	0	0	1	0.667	0.667	1	1.667	0	0	0	0	0
Cesar_Izturis	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Johnson	3	3	1	0	0	0	0	0	1	0.333	0.333	0.333	0.667	0	0	0	0	1
Reed_Johnson	3	3	1	0	0	0	0	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Andruw_Jones	3	3	2	2	0	0	2	0	0	0.667	0.667	1.333	2	0	0	0	0	0
Caleb_Joseph	3	2	0	0	0	0	0	1	1	0	0.333	0	0.333	0	0	0	0	0
Jung_Ho_Kang	3	3	1	0	0	0	0	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Don_Kelly	3	2	0	0	0	0	0	1	0	0	0.333	0	0.333	0	0	0	0	0
Matt_Kemp	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Clayton_Kershaw	3	3	1	0	0	0	0	0	1	0.333	0.333	0.333	0.667	0	0	0	0	0
Kevin_Kouzmanoff	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Junior_Lake	3	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
James_Loney	3	3	1	0	0	0	0	0	1	0.333	0.333	0.333	0.667	0	0	0	0	0
Jose_Lopez	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dixon_Machado	3	2	0	0	0	0	0	1	0	0	0.333	0	0.333	0	0	0	0	0
Mikie_Mahtook	3	2	0	0	0	0	0	1	1	0	0.333	0	0.333	0	0	0	0	0
Alfredo_Marte	3	3	1	1	0	0	1	0	1	0.333	0.333	0.667	1	0	0	0	0	0
Starling_Marte	3	3	2	0	0	0	0	0	1	0.667	0.667	0.667	1.333	0	0	0	0	0
Jeff_Mathis	3	3	1	0	0	0	0	0	1	0.333	0.333	0.333	0.667	0	0	0	0	0
John_Mayberry	3	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Andrew_McCutchen	3	3	2	0	0	0	1	0	0	0.667	0.667	0.667	1.333	0	0	0	0	1
Jordy_Mercer	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Miguel_Montero	3	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Charlie_Morton	3	3	1	0	0	0	0	0	1	0.333	0.333	0.333	0.667	0	0	0	0	0
Wil_Myers	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Daniel_Nava	3	2	1	0	0	0	0	1	0	0.5	0.667	0.5	1.167	0	0	0	0	0
Jayson_Nix	3	3	1	1	0	0	2	0	1	0.333	0.333	0.667	1	0	0	0	0	0
Miguel_Olivo	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Mike_Olt	3	2	0	0	0	0	0	1	0	0	0.333	0	0.333	0	0	0	0	0
Angel_Pagan	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Joe_Panik	3	3	1	0	0	0	1	0	1	0.333	0.333	0.333	0.667	0	0	0	0	0
Gerardo_Parra	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hunter_Pence	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Jorge_Polanco	3	2	0	0	0	0	1	1	0	0	0.333	0	0.333	0	0	0	0	0
A.J._Pollock	3	3	1	0	0	0	1	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Buster_Posey	3	3	1	0	1	0	0	0	1	0.333	0.333	1	1.333	0	0	0	0	0
Martin_Prado	3	2	1	0	0	0	1	0	0	0.5	0.333	0.5	0.833	0	1	0	0	0
Yasiel_Puig	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Aramis_Ramirez	3	3	1	1	0	0	0	0	0	0.333	0.333	0.667	1	0	0	0	0	0
Wilkin_Ramirez	3	3	1	0	1	0	0	0	0	0.333	0.333	1	1.333	0	0	0	0	0
Juan_Rivera	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Trayvon_Robinson	3	2	0	0	0	0	0	1	0	0	0.333	0	0.333	0	0	0	0	0
Jimmy_Rollins	3	3	1	0	0	0	0	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Austin_Romine	3	3	1	1	0	0	0	0	0	0.333	0.333	0.667	1	0	0	0	0	1
Wilin_Rosario	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Darin_Ruf	3	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Carlos_Ruiz	3	2	1	0	0	0	0	0	0	0.5	0.667	0.5	1.167	0	0	0	1	0
Jerry_Sands	3	3	1	0	0	0	0	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Nate_Schierholtz	3	2	0	0	0	0	0	1	0	0	0.333	0	0.333	0	0	0	0	0
Kyle_Schwarber	3	3	1	0	0	0	1	0	1	0.333	0.333	0.333	0.667	0	0	0	0	0
Luke_Scott	3	3	1	0	0	1	1	0	2	0.333	0.333	1.333	1.667	0	0	0	0	0
Richie_Shaffer	3	2	0	0	0	0	0	0	2	0	0.333	0	0.333	0	0	0	1	0
Kelly_Shoppach	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
J.B._Shuck	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Seth_Smith	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Justin_Smoak	3	2	1	0	0	0	0	1	1	0.5	0.667	0.5	1.167	0	0	0	0	0
Brandon_Snyder	3	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Ichiro_Suzuki	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chris_Taylor	3	3	3	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0
Steven_Tolleson	3	2	0	0	0	0	0	1	1	0	0.333	0	0.333	0	0	0	0	0
Yorvit_Torrealba	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Devon_Travis	3	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Matt_Treanor	3	3	1	0	0	0	0	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Matt_Tuiasosopo	3	3	1	0	0	1	1	0	1	0.333	0.333	1.333	1.667	0	0	0	0	0
Justin_Turner	3	3	1	0	0	0	2	0	1	0.333	0.333	0.333	0.667	0	0	0	0	0
Dan_Uggla	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Justin_Upton	3	2	0	0	0	0	0	1	1	0	0.333	0	0.333	0	0	0	0	0
Giovanny_Urshela	3	3	1	0	0	0	0	0	0	0.333	0.333	0.333	0.667	0	0	0	0	1
Chase_Utley	3	2	0	0	0	0	0	1	0	0	0.333	0	0.333	0	0	0	0	0
Scott_Van_Slyke	3	1	0	0	0	0	0	2	1	0	0.667	0	0.667	0	0	0	0	0
Shane_Victorino	3	3	1	0	0	0	0	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Neil_Walker	3	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Brett_Wallace	3	3	1	0	0	0	0	0	2	0.333	0.333	0.333	0.667	0	0	0	0	0
Zach_Walters	3	2	1	0	0	0	0	1	0	0.5	0.667	0.5	1.167	0	0	0	0	0
Rickie_Weeks	3	3	1	0	0	0	0	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Casper_Wells	3	2	0	0	0	0	0	1	2	0	0.333	0	0.333	0	0	0	0	0
Matt_Wieters	3	3	2	1	0	0	0	0	0	0.667	0.667	1	1.667	0	0	0	0	0
Kolten_Wong	3	3	1	0	0	0	0	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Yonder_Alonso	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Robert_Andino	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jeff_Baker	2	2	2	0	0	1	1	0	0	1	1	2.5	3.5	0	0	0	0	0
Jason_Bay	2	2	1	1	0	0	0	0	1	0.5	0.5	1	1.5	0	0	0	0	0
Brennan_Boesch	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Peter_Bourjos	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Chris_Capuano	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Ronny_Cedeno	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Michael_Choice	2	1	0	0	0	0	0	1	0	0	0.5	0	0.5	0	0	0	0	0
Collin_Cowgill	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trevor_Crowe	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lew_Ford	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ben_Francisco	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eric_Fryer	2	2	1	0	0	0	0	0	0	0.5	0.5	0.5	1	0	0	0	0	0
Scooter_Gennett	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Chris_Gimenez	2	1	1	0	0	0	0	1	0	1	1	1	2	0	0	0	0	0
Tyler_Greene	2	2	2	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0
Travis_Hafner	2	2	1	0	1	0	0	0	0	0.5	0.5	1.5	2	0	0	0	0	0
Cole_Hamels	2	1	1	0	0	0	1	0	0	1	1	1	2	1	0	0	0	0
Jack_Hannahan	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Brendan_Harris	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Enrique_Hernandez	2	1	0	0	0	0	0	1	0	0	0.5	0	0.5	0	0	0	0	0
Jason_Heyward	2	2	1	1	0	0	0	0	1	0.5	0.5	1	1.5	0	0	0	0	0
John_Hicks	2	2	1	0	0	0	0	0	1	0.5	0.5	0.5	1	0	0	0	0	0
Nick_Hundley	2	2	1	0	0	0	0	0	0	0.5	0.5	0.5	1	0	0	0	0	0
Luis_Jimenez	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Matthew_Joyce	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jeff_Keppinger	2	1	0	0	0	0	0	1	0	0	0.5	0	0.5	0	0	0	0	0
John_Lackey	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tyler_Ladendorf	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lou_Marson	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Franklin_Morales	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
David_Murphy	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dioner_Navarro	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Jimmy_Nelson	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Rougned_Odor	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Chris_Owings	2	2	1	1	0	0	0	0	0	0.5	0.5	1	1.5	0	0	0	0	0
Jake_Peavy	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Nolan_Reimold	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Ryan_Roberts	2	2	1	0	0	1	1	0	0	0.5	0.5	2	2.5	0	0	0	0	0
Andrew_Romine	2	2	1	0	0	0	0	0	0	0.5	0.5	0.5	1	0	0	0	0	1
Josh_Rutledge	2	2	1	0	0	0	0	0	1	0.5	0.5	0.5	1	0	0	0	0	0
Jarrod_Saltalamacchia	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Jeff_Samardzija	2	2	1	1	0	0	0	0	0	0.5	0.5	1	1.5	0	0	0	0	0
Justin_Sellers	2	2	1	0	0	0	0	0	0	0.5	0.5	0.5	1	0	0	0	0	0
Jon_Singleton	2	2	1	0	0	0	0	0	1	0.5	0.5	0.5	1	0	0	0	0	0
Jake_Smolinski	2	1	0	0	0	0	0	1	0	0	0.5	0	0.5	0	0	0	0	0
Geovany_Soto	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Ryan_Sweeney	2	1	0	0	0	0	0	1	0	0	0.5	0	0.5	0	0	0	0	0
Adam_Wainwright	2	2	1	0	0	0	0	0	0	0.5	0.5	0.5	1	0	0	0	0	0
Joaquin_Arias	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
Elliot_Johnson	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Drew_Sutton	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Joey_Terdoslavich	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
